fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
GRANTS,0P20,Illinois Department of Commerce and Economic Opportunity,70,Department of Business Affairs and Consumer Protection,2815,Cable Local Origination,0446,PURCHASE - DATA HARDWARE,155323,155323,155323
GRANTS,0P20,Illinois Department of Commerce and Economic Opportunity,70,Department of Business Affairs and Consumer Protection,2815,Cable Local Origination,9046,OPERATIONS AND MAINTENANCE RESERVE,0,0,5371000
GRANTS,0P20,Illinois Department of Commerce and Economic Opportunity,70,Department of Business Affairs and Consumer Protection,2815,Cable Local Origination,9470,REIMBURSEMENT - BACP,685450,685450,534525
GRANTS,0W65,Tobacco Enforcement Grant,70,Department of Business Affairs and Consumer Protection,2801,Tobacco Enforcement Grant,0006,SALARY PROVISION,0,0,333000
GRANTS,0Z42,Tobacco Enforcement Grant,70,Department of Business Affairs and Consumer Protection,2801,Tobacco Enforcement Grant,0006,SALARY PROVISION,333000,333000,333000
GRANTS,0Z64,Tobacco Enforcement Grant,70,Department of Business Affairs and Consumer Protection,2801,Tobacco Enforcement Grant,0006,SALARY PROVISION,333000,333000,0
GRANTS,0L98,IDOT Transportation Funds,84,Chicago Department of Transportation,280E,IDOT Transportation Funds,0140,PROFESSIONAL AND TECHNICAL SERVICES,65200000,65200000,79600000
GRANTS,0L99,National Priority Safety,84,Chicago Department of Transportation,280G,National Priority Safety Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,1033000
GRANTS,0M07,CDOT - Private Grants,84,Chicago Department of Transportation,2901,CDOT - Private Grants,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,800000,800000,1000000
GRANTS,0W00,Chicago Metropolitan Agency for Planning (CMAP) Local Assistance Program,84,Chicago Department of Transportation,2968,Chicago Metropolitan Agency for Planning (CMAP) Local Assistance Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,200000,200000,200000
GRANTS,0W01,Chicago Transit Authority Infrastructure Improvement,84,Chicago Department of Transportation,2996,Chicago Transit Authority Infrastructure Improvement,0140,PROFESSIONAL AND TECHNICAL SERVICES,16000,16000,1685000
GRANTS,0W02,Congestion Mitigation Air Quality (CMAQ),84,Chicago Department of Transportation,2805,Congestion Mitigation Air Quality (CMAQ),0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,21221000,21221000,26052000
GRANTS,0W03,Cook County Highway Program,84,Chicago Department of Transportation,2873,Cook County Highway Program,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,6000000,6000000,6000000
GRANTS,0W04,Cubs Fund for Neighborhood Improvements,84,Chicago Department of Transportation,2995,Cubs Fund for Neighborhood Improvements,0140,PROFESSIONAL AND TECHNICAL SERVICES,250000,250000,250000
GRANTS,0W05,High Priority Project Program,84,Chicago Department of Transportation,2869,High Priority Project Program,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,920000,920000,1003000
GRANTS,0W06,Highway Safety Improvement Program,84,Chicago Department of Transportation,2925,Highway Safety Improvement Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,1656000,1656000,2633000
GRANTS,0W11,Illinois Transportation Enhancement Program,84,Chicago Department of Transportation,2993,Illinois Transportation Enhancement Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,2000000,2000000,2304000
GRANTS,0W12,Illinois Special Bridge Program (ISPB) / Major Bridge,84,Chicago Department of Transportation,2906,Illinois Special Bridge Program (ISPB) / Major Bridge,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,0,0,12260000
GRANTS,0W13,Safe Routes to School,84,Chicago Department of Transportation,2921,Safe Routes to School,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,1230000,1230000,0
GRANTS,0W15,State Planning and Research,84,Chicago Department of Transportation,2981,State Planning and Research,0140,PROFESSIONAL AND TECHNICAL SERVICES,3011000,3011000,3000000
GRANTS,0W16,Surface Transportation Program (STP),84,Chicago Department of Transportation,2820,Surface Transportation Program (STP),0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,77260000,77260000,97000000
GRANTS,0W18,Transportation Alternatives,84,Chicago Department of Transportation,2994,Transportation Alternatives Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,23800000,23800000,28898000
GRANTS,0W20,Transportation Planning,84,Chicago Department of Transportation,280P,Transportation Planning,0140,PROFESSIONAL AND TECHNICAL SERVICES,350000,350000,875000
GRANTS,0W21,Uniform Work Program,84,Chicago Department of Transportation,280H,Uniform Work Program,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,9035
GRANTS,0W21,Uniform Work Program,84,Chicago Department of Transportation,280H,Uniform Work Program,0005,SALARIES AND WAGES - ON PAYROLL,229449,229449,233696
GRANTS,0W21,Uniform Work Program,84,Chicago Department of Transportation,280H,Uniform Work Program,0015,SCHEDULE SALARY ADJUSTMENTS,858,858,3018
GRANTS,0W21,Uniform Work Program,84,Chicago Department of Transportation,280H,Uniform Work Program,0044,FRINGE BENEFITS,94961,94961,105597
GRANTS,0W21,Uniform Work Program,84,Chicago Department of Transportation,280H,Uniform Work Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,687732,687732,848654
GRANTS,0W22,Illinois Secretary of State Grant,84,Chicago Department of Transportation,280K,Illinois Secretary of State Grant,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,900000,900000,0
GRANTS,0W23,Illinois Competitive Freight Program,84,Chicago Department of Transportation,280L,Illinois Competitive Freight Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,1360000,1360000,7200000
GRANTS,0W24,Department of Commerce and Economic Opportunity,84,Chicago Department of Transportation,280M,Department of Commerce and Economic Opportunity,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,7906000,7906000,8000000
GRANTS,0W26,Pipelines and Hazardous Materials Safety,84,Chicago Department of Transportation,280A,Pipelines and Hazardous Materials Safety,0140,PROFESSIONAL AND TECHNICAL SERVICES,98000,98000,0
GRANTS,0W27,City Colleges Infrastructure Improvements,84,Chicago Department of Transportation,290A,City Colleges Infrastructure Improvements,0140,PROFESSIONAL AND TECHNICAL SERVICES,585000,585000,0
GRANTS,0W28,MWRD Infrastructure Improvements,84,Chicago Department of Transportation,290B,MWRD Infrastructure Improvements,0140,PROFESSIONAL AND TECHNICAL SERVICES,597000,597000,0
GRANTS,0623,Airport Improvement Program-And Tea-21,85,Chicago Department of Aviation,2805,Midway - Airport Improvement Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,33997000,33997000,33906000
GRANTS,0623,Airport Improvement Program-And Tea-21,85,Chicago Department of Aviation,2807,Midway TSA,0140,PROFESSIONAL AND TECHNICAL SERVICES,5526000,5526000,5526000
GRANTS,0623,Airport Improvement Program-And Tea-21,85,Chicago Department of Aviation,2824,Midway - AIP - Noise Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,17500000,17500000,25000000
GRANTS,0624,O'Hare Airport,85,Chicago Department of Aviation,2800,O'Hare Airport - FAA (MOA) - Phase II,0140,PROFESSIONAL AND TECHNICAL SERVICES,7600000,7600000,7600000
GRANTS,0624,O'Hare Airport,85,Chicago Department of Aviation,2810,O'Hare - Airport Improvement Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,44818000,44818000,70218000
GRANTS,0624,O'Hare Airport,85,Chicago Department of Aviation,2811,O'Hare - Transportation Security Administration,0140,PROFESSIONAL AND TECHNICAL SERVICES,72380000,72380000,51306000
GRANTS,0624,O'Hare Airport,85,Chicago Department of Aviation,2813,O'Hare - Airport Improvement Program (AIP) - Noise Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,30718000,30718000,21418000
GRANTS,0624,O'Hare Airport,85,Chicago Department of Aviation,2815,O'Hare / Midway - TSA National Explosives Detection Canine Team Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,1263000,1263000,1263000
GRANTS,0624,O'Hare Airport,85,Chicago Department of Aviation,2825,AIP - Letter of Intent (LOI) Funding,0140,PROFESSIONAL AND TECHNICAL SERVICES,65000000,65000000,65000000
GRANTS,0J63,Community Development Block Grant - Disaster Recovery,88,Department of Water Management,2880,Community Development Block Grant - Disaster Recovery,0140,PROFESSIONAL AND TECHNICAL SERVICES,7938000,7938000,7938000
GRANTS,0L69,Albany Park Flood Control,88,Department of Water Management,2809,Albany Park Flood Control Project 1,0140,PROFESSIONAL AND TECHNICAL SERVICES,7762000,7762000,3704000
GRANTS,0J66,Woodson Branch Construction,91,Chicago Public Library,2846,Woodson Branch Construction,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,832000
GRANTS,0J84,Independence Branch Construction,91,Chicago Public Library,2843,Independence Branch Capital Construction - Build Illinois Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,500000
GRANTS,0W66,Project Next Generation,91,Chicago Public Library,2849,Project Next Generation,0140,PROFESSIONAL AND TECHNICAL SERVICES,40000,40000,40000
GRANTS,0W72,Illinois Library Development - Per Capita and Area,91,Chicago Public Library,2895,Illinois Library Development - Per Capita and Area,0006,SALARY PROVISION,7303000,7303000,0
GRANTS,0W73,Legler Library Branch Renovation,91,Chicago Public Library,2853,Legler Library Branch Renovation,0140,PROFESSIONAL AND TECHNICAL SERVICES,4000000,4000000,4000000
GRANTS,0Z43,Project Next Generation,91,Chicago Public Library,2849,Project Next Generation,0140,PROFESSIONAL AND TECHNICAL SERVICES,20000,20000,0
GRANTS,0Z54,Increasing Access through Digitization,91,Chicago Public Library,2851,Increasing Access through Digitization,0140,PROFESSIONAL AND TECHNICAL SERVICES,19000,19000,0
GRANTS,0Z57,Illinois Library Development - Per Capita and Area,91,Chicago Public Library,2895,Illinois Library Development - Per Capita and Area,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,2993
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2557,Housing Preservation,0015,SCHEDULE SALARY ADJUSTMENTS,2907,2907,3645
GRANTS,0Z57,Illinois Library Development - Per Capita and Area,91,Chicago Public Library,2895,Illinois Library Development - Per Capita and Area,0005,SALARIES AND WAGES - ON PAYROLL,1114096,1114096,4966439
GRANTS,0Z57,Illinois Library Development - Per Capita and Area,91,Chicago Public Library,2895,Illinois Library Development - Per Capita and Area,0015,SCHEDULE SALARY ADJUSTMENTS,17904,17904,16708
GRANTS,0Z57,Illinois Library Development - Per Capita and Area,91,Chicago Public Library,2895,Illinois Library Development - Per Capita and Area,0044,FRINGE BENEFITS,1000000,1000000,2316860
GRANTS,0Z58,Live and Learn Construction,91,Chicago Public Library,2852,Live and Learn Construction,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,125000
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,6002
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,0005,SALARIES AND WAGES - ON PAYROLL,231046,231046,160056
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,0015,SCHEDULE SALARY ADJUSTMENTS,0,0,1572
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,0039,STUDENT AS TRAINEES,10000,10000,3472
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,0044,FRINGE BENEFITS,93665,93665,70152
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,0140,PROFESSIONAL AND TECHNICAL SERVICES,1740027,1740027,1449962
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,0152,ADVERTISING,10000,10000,30000
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,0157,RENTAL EQUIPMENT AND SERVICES,10000,10000,20000
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,0159,LEASE/PURCHASE EQUIPMENT,8600,8600,8600
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,0169,TECHNICAL MEETING COSTS,5000,5000,30000
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,0190,TELEPHONE - CENTREX BILLINGS,1650,1650,1650
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,0245,REIMBURSEMENT TO TRAVELERS,6000,6000,20000
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,0270,LOCAL TRANSPORTATION,150,150,150
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,0348,BOOKS AND RELATED MATERIAL,1630,1630,1630
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,0350,STATIONERY AND OFFICE SUPPLIES,3500,3500,3500
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,9157,REPAYMENT SECTION 108,979743,979743,0
CDBG,0J46,Community Development Block Grant Year XLVI,5,Office of Budget and Management,2505,Administration and Monitoring,9438,REIMBURSEMENT - AIM,5000,5000,5000
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2556,Developer Services,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,11668
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2556,Developer Services,0005,SALARIES AND WAGES - ON PAYROLL,285295,285295,301814
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2556,Developer Services,0044,FRINGE BENEFITS,119187,119187,136376
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2556,Developer Services,0139,IT DEVELOPMENT,0,0,300000
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2556,Developer Services,0140,PROFESSIONAL AND TECHNICAL SERVICES,150000,150000,205980
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2556,Developer Services,0169,TECHNICAL MEETING COSTS,14500,14500,27000
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2556,Developer Services,0245,REIMBURSEMENT TO TRAVELERS,15000,15000,27000
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2556,Developer Services,0270,LOCAL TRANSPORTATION,100,100,100
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2556,Developer Services,0340,MATERIAL AND SUPPLIES,1800,1800,1800
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2556,Developer Services,0350,STATIONERY AND OFFICE SUPPLIES,1800,1800,1800
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2556,Developer Services,0801,INDIRECT COSTS,0,0,212350
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2556,Developer Services,9103,REHABILITATION LOANS GT,6000000,6000000,8000000
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2557,Housing Preservation,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,3555
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2557,Housing Preservation,0005,SALARIES AND WAGES - ON PAYROLL,435534,435534,282002
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2557,Housing Preservation,0044,FRINGE BENEFITS,186463,186463,127425
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2557,Housing Preservation,0130,POSTAGE,925,925,925
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2557,Housing Preservation,0135,DELEGATE AGENCIES,4855000,4855000,4855000
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2557,Housing Preservation,0157,RENTAL EQUIPMENT AND SERVICES,700,700,700
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2557,Housing Preservation,0169,TECHNICAL MEETING COSTS,1000,1000,3000
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2557,Housing Preservation,0245,REIMBURSEMENT TO TRAVELERS,3000,3000,3000
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2557,Housing Preservation,0340,MATERIAL AND SUPPLIES,3000,3000,3000
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2557,Housing Preservation,0350,STATIONERY AND OFFICE SUPPLIES,3000,3000,3000
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2557,Housing Preservation,0801,INDIRECT COSTS,0,0,173090
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2557,Housing Preservation,9126,HEAT RECEIVERSHIP PGM,1200000,1200000,1200000
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2558,Emergency Repair,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,3953
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2558,Emergency Repair,0005,SALARIES AND WAGES - ON PAYROLL,785880,785880,517827
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2558,Emergency Repair,0015,SCHEDULE SALARY ADJUSTMENTS,14031,14031,1316
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2558,Emergency Repair,0044,FRINGE BENEFITS,330213,330213,233984
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2558,Emergency Repair,0140,PROFESSIONAL AND TECHNICAL SERVICES,149500,149500,109317
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2558,Emergency Repair,0801,INDIRECT COSTS,0,0,408626
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2558,Emergency Repair,9264,EHRP,900000,900000,900000
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2558,Emergency Repair,9265,ROOF AND PORCH REPAIR PROGRAM (RPRP),5268806,5268806,5268806
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2559,Housing Services and Technical Assistance,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,2211
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2559,Housing Services and Technical Assistance,0005,SALARIES AND WAGES - ON PAYROLL,83628,83628,57199
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2559,Housing Services and Technical Assistance,0015,SCHEDULE SALARY ADJUSTMENTS,636,636,1404
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2559,Housing Services and Technical Assistance,0044,FRINGE BENEFITS,33903,33903,25846
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2559,Housing Services and Technical Assistance,0135,DELEGATE AGENCIES,593875,593875,593875
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2559,Housing Services and Technical Assistance,0140,PROFESSIONAL AND TECHNICAL SERVICES,1045,1045,1045
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2559,Housing Services and Technical Assistance,0801,INDIRECT COSTS,0,0,3634
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2560,Homeownership Counseling Services,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,2211
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2560,Homeownership Counseling Services,0005,SALARIES AND WAGES - ON PAYROLL,67800,67800,57199
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2560,Homeownership Counseling Services,0044,FRINGE BENEFITS,27486,27486,25846
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2560,Homeownership Counseling Services,0135,DELEGATE AGENCIES,728120,728120,728120
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2560,Homeownership Counseling Services,0169,TECHNICAL MEETING COSTS,3848,3848,3848
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2560,Homeownership Counseling Services,0801,INDIRECT COSTS,0,0,42150
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2561,Small Accessible Repairs for Seniors,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,3441
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2561,Small Accessible Repairs for Seniors,0005,SALARIES AND WAGES - ON PAYROLL,251041,251041,184540
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2561,Small Accessible Repairs for Seniors,0015,SCHEDULE SALARY ADJUSTMENTS,1548,1548,0
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2561,Small Accessible Repairs for Seniors,0044,FRINGE BENEFITS,108115,108115,83386
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2561,Small Accessible Repairs for Seniors,0135,DELEGATE AGENCIES,2011065,2011065,2011065
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2561,Small Accessible Repairs for Seniors,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,105543
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2561,Small Accessible Repairs for Seniors,0801,INDIRECT COSTS,0,0,106487
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2562,Neighborhood Lending,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,4337
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2562,Neighborhood Lending,0005,SALARIES AND WAGES - ON PAYROLL,102085,102085,216178
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2562,Neighborhood Lending,0044,FRINGE BENEFITS,42611,42611,97681
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2562,Neighborhood Lending,0135,DELEGATE AGENCIES,3069370,3069370,3069370
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2562,Neighborhood Lending,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,135467
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2562,Neighborhood Lending,0801,INDIRECT COSTS,0,0,89356
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,10714
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0005,SALARIES AND WAGES - ON PAYROLL,956822,956822,1252162
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0015,SCHEDULE SALARY ADJUSTMENTS,1764,1764,7015
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0044,FRINGE BENEFITS,402504,402504,565797
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0130,POSTAGE,1090,1090,1090
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0140,PROFESSIONAL AND TECHNICAL SERVICES,27625,27625,89877
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0149,SOFTWARE MAINTENANCE AND LICENSING,130000,130000,80000
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0155,RENTAL OF PROPERTY,133065,133065,133065
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0157,RENTAL EQUIPMENT AND SERVICES,570,570,570
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0159,LEASE/PURCHASE EQUIPMENT,3865,3865,3865
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0169,TECHNICAL MEETING COSTS,28000,28000,11800
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,18650,18650,18650
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0245,REIMBURSEMENT TO TRAVELERS,1500,1500,15003
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0270,LOCAL TRANSPORTATION,190,190,190
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0340,MATERIAL AND SUPPLIES,11312,11312,11312
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0350,STATIONERY AND OFFICE SUPPLIES,6350,6350,6350
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0446,PURCHASE - DATA HARDWARE,9400,9400,9400
CDBG,0J46,Community Development Block Grant Year XLVI,21,Department of Housing,2563,Construction and Compliance,0801,INDIRECT COSTS,0,0,708083
CDBG,0J46,Community Development Block Grant Year XLVI,27,Department of Finance,2512,Accounting and Financial Reporting,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,4140
CDBG,0J46,Community Development Block Grant Year XLVI,27,Department of Finance,2512,Accounting and Financial Reporting,0005,SALARIES AND WAGES - ON PAYROLL,539700,539700,424320
CDBG,0J46,Community Development Block Grant Year XLVI,27,Department of Finance,2512,Accounting and Financial Reporting,0015,SCHEDULE SALARY ADJUSTMENTS,279,279,0
CDBG,0J46,Community Development Block Grant Year XLVI,27,Department of Finance,2512,Accounting and Financial Reporting,0039,STUDENT AS TRAINEES,20000,20000,20000
CDBG,0J46,Community Development Block Grant Year XLVI,27,Department of Finance,2512,Accounting and Financial Reporting,0044,FRINGE BENEFITS,218795,218795,185979
CDBG,0J46,Community Development Block Grant Year XLVI,27,Department of Finance,2512,Accounting and Financial Reporting,0140,PROFESSIONAL AND TECHNICAL SERVICES,79491,79491,79491
CDBG,0J46,Community Development Block Grant Year XLVI,27,Department of Finance,2512,Accounting and Financial Reporting,0142,ACCOUNTING AND AUDITING,324895,324895,324895
CDBG,0J46,Community Development Block Grant Year XLVI,27,Department of Finance,2512,Accounting and Financial Reporting,0149,SOFTWARE MAINTENANCE AND LICENSING,37500,37500,37500
CDBG,0J46,Community Development Block Grant Year XLVI,27,Department of Finance,2512,Accounting and Financial Reporting,0348,BOOKS AND RELATED MATERIAL,12000,12000,12000
CDBG,0J46,Community Development Block Grant Year XLVI,31,Department of Law,2515,Code Enforcement,0003,SCHEDULED WAGE ADJUSTMENTS,0,0,54450
CDBG,0J46,Community Development Block Grant Year XLVI,31,Department of Law,2515,Code Enforcement,0005,SALARIES AND WAGES - ON PAYROLL,1313256,1313256,2026032
CDBG,0J46,Community Development Block Grant Year XLVI,31,Department of Law,2515,Code Enforcement,0015,SCHEDULE SALARY ADJUSTMENTS,242,242,0
CDBG,0J46,Community Development Block Grant Year XLVI,31,Department of Law,2515,Code Enforcement,0044,FRINGE BENEFITS,532394,532394,888010
CDBG,0J46,Community Development Block Grant Year XLVI,38,Department of Asset and Information Management,2505,Environmental Review,0005,SALARIES AND WAGES - ON PAYROLL,191364,191364,199308
CDBG,0J46,Community Development Block Grant Year XLVI,38,Department of Asset and Information Management,2505,Environmental Review,0044,FRINGE BENEFITS,77579,77579,87357
CDBG,0J46,Community Development Block Grant Year XLVI,41,Department of Public Health,2555,Lead Poisoning Prevention,0005,SALARIES AND WAGES - ON PAYROLL,2320115,2320115,2361138
CDBG,0J46,Community Development Block Grant Year XLVI,41,Department of Public Health,2555,Lead Poisoning Prevention,0011,CONTRACT WAGE - SALARY,7514,7514,1139
CDBG,0J46,Community Development Block Grant Year XLVI,41,Department of Public Health,2555,Lead Poisoning Prevention,0015,SCHEDULE SALARY ADJUSTMENTS,11630,11630,23944
CDBG,0J46,Community Development Block Grant Year XLVI,41,Department of Public Health,2555,Lead Poisoning Prevention,0044,FRINGE BENEFITS,981245,981245,1066893
